index,0,1,2,3,4,5,6,7,8,9,10,MSE,error,std,threshold,is_error
2023-01-04,0.02,0.01,0.06,0.06,0.06,0.08,0.03,0.02,0.01,0.04,0.04,0.001630302,0,0.003164644,0.396835356,0
2023-01-05,0.01,0.02,0.07,0.06,0.05,0.08,0.02,0.01,0.01,0.05,0.05,0.002011312,0,0.005394955,0.394605045,0
2023-01-06,0.03,0.01,0.07,0.06,0.05,0.07,0.03,0.01,0.01,0.03,0.05,0.001316237,0,0.008243459,0.391756541,0
2023-01-07,0.02,0.02,0.06,0.07,0.04,0.07,0.02,0.01,0.01,0.04,0.04,0.001632568,0,0.007158827,0.392841173,0
2023-01-08,0.02,0.02,0.06,0.07,0.04,0.08,0.03,0.02,0.01,0.04,0.05,0.001612172,0,0.005974163,0.394025837,0
2023-01-09,0.02,0.01,0.06,0.07,0.04,0.08,0.03,0.01,0.01,0.03,0.05,0.000895077,0,0.003448298,0.396551702,0
2023-01-10,0.03,0.01,0.07,0.05,0.04,0.08,0.03,0.01,0.01,0.03,0.05,0.001506149,0,0.002845117,0.397154883,0
2023-01-11,0.02,0.01,0.06,0.06,0.05,0.07,0.03,0.01,0.02,0.04,0.04,0.001237869,0,0.005393243,0.394606757,0
2023-01-12,0.02,0.02,0.07,0.06,0.05,0.06,0.03,0.02,0.01,0.04,0.05,0.001309891,0,0.005913756,0.394086244,0
2023-01-13,0.02,0.01,0.07,0.06,0.04,0.06,0.03,0.01,0.01,0.04,0.05,0.001063889,0,0.007527285,0.392472715,0
2023-01-14,0.02,0.01,0.07,0.06,0.05,0.07,0.03,0.01,0.01,0.04,0.05,0.001854999,0,0.007814553,0.392185447,0
2023-01-15,0.02,0.02,0.06,0.06,0.04,0.07,0.03,0.01,0.01,0.04,0.04,0.001237355,0,0.002104245,0.397895755,0
2023-01-16,0.02,0.01,0.06,0.07,0.05,0.07,0.03,0.01,0.01,0.03,0.05,0.0020635,0,0.004513358,0.395486642,0
2023-01-17,0.02,0.02,0.06,0.06,0.05,0.07,0.03,0.02,0.01,0.03,0.04,0.001640531,0,0.008468503,0.391531497,0
2023-01-18,0.02,0.02,0.06,0.06,0.05,0.07,0.03,0.01,0.01,0.03,0.05,0.001874415,0,0.003975764,0.396024236,0
2023-01-19,0.02,0.01,0.06,0.05,0.04,0.07,0.03,0.02,0.01,0.04,0.04,0.00171801,0,0.003605576,0.396394424,0
2023-01-20,0.02,0.02,0.07,0.06,0.04,0.08,0.03,0.01,0.01,0.04,0.05,0.001323984,0,0.003805959,0.396194041,0
2023-01-21,0.02,0.01,0.06,0.06,0.04,0.07,0.03,0.01,0.01,0.03,0.05,0.001213801,0,0.005821294,0.394178706,0
2023-01-22,0.02,0.01,0.07,0.06,0.04,0.07,0.03,0.02,0.01,0.04,0.05,0.001973839,0,0.007180878,0.392819122,0
2023-01-23,0.02,0.01,0.07,0.06,0.05,0.07,0.03,0.01,0.01,0.04,0.05,0.002640121,0,0.008859645,0.391140355,0
2023-01-24,0.02,0.01,0.06,0.06,0.04,0.07,0.03,0.01,0.01,0.03,0.05,0.002652377,0,0.007535344,0.392464656,0
2023-01-25,0.02,0.02,0.07,0.06,0.05,0.07,0.03,0.01,0.01,0.04,0.05,0.001715804,0,0.006122778,0.393877222,0
2023-01-26,0.03,0.02,0.06,0.06,0.04,0.07,0.03,0.01,0.01,0.02,0.05,0.001983196,0,0.007208645,0.392791355,0
2023-01-27,0.02,0.02,0.06,0.06,0.05,0.08,0.03,0.01,0.01,0.04,0.05,0.00136512,0,0.002587567,0.397412433,0
2023-01-28,0.02,0.01,0.06,0.06,0.05,0.07,0.03,0.01,0.01,0.03,0.05,0.001181979,0,0.006794684,0.393205316,0
2023-01-29,0.02,0.01,0.06,0.07,0.05,0.08,0.03,0.01,0.01,0.04,0.04,0.001505413,0,0.004267108,0.395732892,0
2023-01-30,0.02,0.01,0.06,0.06,0.04,0.07,0.02,0.01,0.01,0.04,0.05,0.001662951,0,0.008939984,0.391060016,0
2023-01-31,0.02,0.02,0.06,0.06,0.05,0.07,0.03,0.01,0.01,0.04,0.04,0.001397317,0,0.010451438,0.389548562,0
2023-02-01,0.02,0.02,0.06,0.06,0.05,0.07,0.03,0.02,0.02,0.04,0.05,0.001488447,0,0.007360887,0.392639113,0
2023-02-02,0.02,0.03,0.06,0.06,0.05,0.07,0.03,0.01,0.01,0.04,0.04,0.001746036,0,0.007704437,0.392295563,0
2023-02-03,0.02,0.02,0.07,0.06,0.05,0.07,0.02,0.01,0.01,0.04,0.05,0.001106141,0,0.006018517,0.393981483,0
2023-02-04,0.03,0.02,0.07,0.06,0.05,0.07,0.03,0.01,0.01,0.03,0.06,0.001534729,0,0.003623472,0.396376528,0
2023-02-05,0.03,0.02,0.06,0.06,0.04,0.07,0.02,0.01,0.01,0.03,0.05,0.001610939,0,0.005187663,0.394812337,0
2023-02-06,0.02,0.02,0.06,0.06,0.04,0.07,0.03,0.02,0.01,0.03,0.05,0.001110987,0,0.007968176,0.392031824,0
2023-02-07,0.03,0.01,0.06,0.06,0.04,0.08,0.03,0.01,0.01,0.03,0.05,0.001794445,0,0.008179472,0.391820528,0
2023-02-08,0.02,0.01,0.06,0.05,0.05,0.07,0.03,0.01,0.01,0.04,0.05,0.001533528,0,0.003405773,0.396594227,0
2023-02-09,0.09,0.06,0.07,0.06,0.05,0.07,0.02,0.01,0.01,0.05,0.05,0.021570524,0,0.006858697,0.393141303,0
2023-02-10,0.15,0.09,0.06,0.05,0.05,0.07,0.02,0.01,0.01,0.05,0.04,0.018549592,0,0.005385048,0.394614952,0
2023-02-11,1.07,0.29,0.44,0.42,0.24,0.24,0.05,0.01,0.02,0.05,0.01,3.148070568,0,0.165686187,0.234313813,1
2023-02-12,1.74,0.49,0.65,0.6,0.33,0.39,0.03,0.07,0.05,0.07,0.09,2.507565584,0,0.29590796,0.10409204,1
2023-02-13,2.43,1.24,0.82,0.98,0.58,0.38,0.12,0.03,0.07,0.2,0.13,6.575727398,0,0.396678083,0.003321917,1
2023-02-14,2.47,1.25,1,1.35,0.61,0.56,0.04,0.22,0.05,0.11,0.08,2.821389756,1,0.452699132,-0.052699132,1
2023-02-15,2.59,1.18,1.16,1.44,0.59,0.59,0.12,0.23,0.08,0.26,0.09,0.995553205,0,0.431238667,-0.031238667,1
2023-02-16,2.8,1.34,0.94,2.13,0.59,0.86,0.13,0.2,0.09,0.06,0.07,6.623704496,0,1.047044338,-0.647044338,1
2023-02-17,3,1.57,0.92,2.42,0.87,1,0.14,0.14,0.14,0.18,0.06,4.08230653,0,0.355685368,0.044314632,1
2023-02-18,2.92,1.57,0.96,2.48,1.03,1.03,0.08,0.04,0.25,0.08,0.09,1.181498662,0,0.156458428,0.243541572,1
2023-02-19,2.87,1.58,0.9,2.56,1.06,1.05,0.05,0.12,0.2,0.05,0.06,0.730428442,0,0.123951055,0.276048945,1
2023-02-20,2.92,1.63,0.98,2.45,1.02,1.21,0.04,0.22,0.19,0.1,0.2,0.612737213,0,0.122069839,0.277930161,1
2023-02-21,2.49,1.56,0.89,2.48,0.99,1.08,0.06,0.04,0.14,0.11,0.2,0.597311417,0,0.091936705,0.308063295,1
2023-02-22,2.02,1.49,0.67,2.48,0.83,0.97,0.06,0.04,0.11,0.13,0.18,0.425424967,0,0.096069364,0.303930636,1
2023-02-23,1.42,0.94,0.56,1.54,1.14,0.59,0.06,0.05,0.08,0.08,0.03,0.202518608,0,0.054577966,0.345422034,0
2023-02-24,1.41,0.89,0.54,1.62,0.99,0.76,0.08,0.05,0.04,0.09,0.03,0.448651522,0,0.056548126,0.343451874,1
2023-02-25,1.47,0.91,0.46,1.28,0.99,0.61,0.03,0.07,0.03,0.07,0.02,0.142674882,0,0.0310739,0.3689261,0
2023-02-26,1.07,0.74,0.43,1,0.7,0.6,0.06,0.03,0.04,0.04,0.04,0.078149055,0,0.020152093,0.379847907,0
2023-02-27,0.66,0.5,0.41,0.56,0.43,0.53,0.02,0.02,0.04,0.02,0.02,0.11015828,0,0.034132948,0.365867052,0
2023-02-28,0.61,0.43,0.36,0.55,0.43,0.48,0.01,0.03,0.03,0.03,0.04,0.052796083,0,0.019598437,0.380401563,0
2023-03-01,0.6,0.46,0.36,0.55,0.26,0.37,0.03,0.04,0.02,0.04,0.09,0.217412937,0,0.041869419,0.358130581,0
2023-03-02,0.5,0.4,0.25,0.46,0.23,0.35,0.03,0.03,0.02,0.04,0.08,0.127797517,0,0.046015112,0.353984888,0
2023-03-03,0.34,0.34,0.13,0.43,0.19,0.35,0.06,0.03,0.02,0.06,0.05,0.036734416,0,0.025019982,0.374980018,0
2023-03-04,0.29,0.39,0.17,0.39,0.24,0.35,0.05,0.02,0.01,0.06,0.05,0.032471558,0,0.026651264,0.373348736,0
2023-03-05,0.27,0.34,0.22,0.41,0.29,0.14,0.04,0.03,0.05,0.08,0.06,0.064935387,0,0.021758599,0.378241401,0
2023-03-06,0.29,0.3,0.23,0.3,0.2,0.13,0.03,0.04,0.03,0.08,0.06,0.031896381,0,0.017421604,0.382578396,0
2023-03-07,0.28,0.24,0.23,0.32,0.27,0.15,0.03,0.05,0.04,0.07,0.06,0.065161244,0,0.025135958,0.374864042,0
2023-03-08,0.27,0.2,0.23,0.33,0.24,0.33,0.03,0.05,0.02,0.1,0.04,0.111383278,0,0.023199916,0.376800084,0
2023-03-09,0.27,0.19,0.27,0.33,0.27,0.32,0.02,0.04,0.02,0.07,0.04,0.041739896,0,0.01535621,0.38464379,0
2023-03-10,0.29,0.15,0.3,0.26,0.32,0.27,0.01,0.03,0.02,0.07,0.05,0.01949441,0,0.009908987,0.390091013,0
2023-03-11,0.26,0.16,0.27,0.25,0.34,0.29,0.02,0.02,0.03,0.05,0.04,0.06228428,0,0.011233215,0.388766785,0
2023-03-12,0.24,0.16,0.25,0.19,0.31,0.33,0.03,0.02,0.02,0.05,0.03,0.047677008,0,0.009452829,0.390547171,0
2023-03-13,0.28,0.12,0.24,0.2,0.26,0.33,0.04,0.03,0.04,0.05,0.03,0.028257198,0,0.007786608,0.392213392,0
2023-03-14,0.29,0.08,0.23,0.23,0.26,0.34,0.03,0.03,0.04,0.05,0.05,0.030235953,0,0.011527088,0.388472912,0
2023-03-15,0.26,0.1,0.2,0.24,0.29,0.32,0.03,0.03,0.04,0.03,0.06,0.018773249,0,0.007414936,0.392585064,0
2023-03-16,0.2,0.12,0.16,0.15,0.14,0.23,0.04,0.02,0.02,0.02,0.07,0.007957607,0,0.005933257,0.394066743,0
2023-03-17,0.17,0.13,0.13,0.16,0.14,0.16,0.03,0.02,0.02,0.02,0.08,0.008933772,0,0.009825228,0.390174772,0
2023-03-18,0.15,0.1,0.1,0.13,0.07,0.14,0.03,0.01,0.02,0.03,0.07,0.003511668,0,0.005973637,0.394026363,0
2023-03-19,0.12,0.07,0.1,0.12,0.08,0.15,0.03,0.01,0.01,0.03,0.05,0.006758453,0,0.011340845,0.388659155,0
2023-03-20,0.11,0.06,0.1,0.09,0.1,0.07,0.02,0.01,0.02,0.04,0.05,0.006262727,0,0.006090651,0.393909349,0
2023-03-21,0.1,0.07,0.09,0.08,0.11,0.08,0.03,0.01,0.01,0.03,0.06,0.005637516,0,0.007470979,0.392529021,0
2023-03-22,0.09,0.07,0.07,0.08,0.11,0.11,0.03,0.01,0.01,0.04,0.06,0.006142825,0,0.004809216,0.395190784,0
2023-03-23,0.08,0.07,0.07,0.09,0.12,0.12,0.02,0.01,0.01,0.04,0.06,0.006786755,0,0.004611434,0.395388566,0
2023-03-24,0.06,0.06,0.08,0.07,0.09,0.12,0.03,0.02,0.01,0.05,0.06,0.003055768,0,0.006874465,0.393125535,0
2023-03-25,0.05,0.06,0.07,0.05,0.08,0.13,0.03,0.02,0.01,0.05,0.06,0.003053902,0,0.0035048,0.3964952,0
2023-03-26,0.03,0.05,0.06,0.08,0.09,0.11,0.02,0.02,0.01,0.05,0.05,0.002584591,0,0.004023894,0.395976106,0
2023-03-27,0.03,0.04,0.07,0.08,0.09,0.11,0.03,0.02,0.01,0.05,0.06,0.002039993,0,0.003962832,0.396037168,0
2023-03-28,0.04,0.03,0.06,0.06,0.08,0.09,0.03,0.01,0.01,0.04,0.06,0.001727949,0,0.007320966,0.392679034,0
2023-03-29,0.05,0.02,0.06,0.06,0.06,0.09,0.03,0.02,0.01,0.04,0.06,0.001663552,0,0.003256815,0.396743185,0
2023-03-30,0.04,0.01,0.06,0.06,0.06,0.08,0.03,0.02,0.01,0.04,0.06,0.001382815,0,0.009079529,0.390920471,0
2023-03-31,0.04,0.02,0.06,0.06,0.06,0.07,0.03,0.01,0.01,0.04,0.05,0.002382671,0,0.005687089,0.394312911,0
2023-04-01,0.03,0.02,0.05,0.06,0.07,0.07,0.04,0.01,0.01,0.04,0.05,0.002562334,0,0.007265887,0.392734113,0
2023-04-02,0.03,0.02,0.04,0.07,0.06,0.06,0.03,0.01,0.01,0.04,0.04,0.001600017,0,0.006458565,0.393541435,0
2023-04-03,0.03,0.02,0.05,0.07,0.05,0.07,0.03,0.01,0.01,0.04,0.06,0.002207413,0,0.005834455,0.394165545,0
2023-04-04,0.03,0.01,0.07,0.05,0.05,0.07,0.04,0.01,0.01,0.03,0.05,0.002314166,0,0.00329775,0.39670225,0
2023-04-05,0.03,0.01,0.07,0.05,0.06,0.07,0.03,0.01,0.01,0.03,0.05,0.001914261,0,0.005957031,0.394042969,0
2023-04-06,0.01,0.01,0.06,0.06,0.06,0.07,0.03,0.02,0.01,0.04,0.04,0.001773061,0,0.00600705,0.39399295,0
2023-04-07,0.02,0.01,0.07,0.06,0.05,0.07,0.03,0.01,0.01,0.04,0.05,0.00198106,0,0.004735149,0.395264851,0
2023-04-08,0.02,0.02,0.07,0.06,0.05,0.08,0.03,0.01,0.01,0.03,0.05,0.001297133,0,0.009872566,0.390127434,0
2023-04-09,0.02,0.01,0.06,0.06,0.04,0.07,0.03,0.02,0.01,0.03,0.04,0.001324644,0,0.007378455,0.392621545,0
2023-04-10,0.02,0.02,0.06,0.07,0.04,0.07,0.03,0.01,0.01,0.03,0.05,0.001389882,0,0.006423387,0.393576613,0
2023-04-11,0.02,0.01,0.07,0.07,0.05,0.07,0.03,0.01,0.01,0.04,0.06,0.001144663,0,0.011366453,0.388633547,0
2023-04-12,0.02,0.01,0.07,0.06,0.04,0.07,0.03,0.01,0.01,0.03,0.05,0.001821986,0,0.005772218,0.394227782,0
2023-04-13,0.02,0.01,0.07,0.06,0.04,0.07,0.03,0.02,0.01,0.04,0.05,0.00153408,0,0.005402831,0.394597169,0
2023-04-14,0.03,0.02,0.06,0.07,0.05,0.07,0.03,0.01,0.01,0.03,0.05,0.001078611,0,0.004155846,0.395844154,0
2023-04-15,0.02,0.01,0.06,0.07,0.05,0.08,0.03,0.01,0.01,0.04,0.05,0.002456824,0,0.005693804,0.394306196,0
2023-04-16,0.02,0.02,0.07,0.07,0.06,0.07,0.02,0.01,0.01,0.04,0.05,0.001575219,0,0.005682067,0.394317933,0
2023-04-17,0.03,0.02,0.06,0.06,0.05,0.07,0.03,0.01,0.01,0.03,0.04,0.001900201,0,0.003450814,0.396549186,0
2023-04-18,0.03,0.02,0.07,0.06,0.05,0.07,0.03,0.02,0.01,0.04,0.05,0.002741985,0,0.007631935,0.392368065,0
2023-04-19,0.03,0.01,0.07,0.06,0.05,0.07,0.02,0.01,0.01,0.04,0.05,0.001571329,0,0.003208021,0.396791979,0
2023-04-20,0.02,0.01,0.06,0.07,0.04,0.07,0.03,0.02,0.01,0.04,0.05,0.001521555,0,0.004127665,0.395872335,0
2023-04-21,0.03,0.02,0.07,0.06,0.05,0.07,0.03,0.02,0.01,0.03,0.05,0.001483157,0,0.005345947,0.394654053,0
2023-04-22,0.02,0.01,0.07,0.07,0.06,0.07,0.03,0.02,0.01,0.04,0.05,0.001388574,0,0.003859,0.396141,0
2023-04-23,0.02,0.02,0.07,0.05,0.05,0.07,0.02,0.02,0.01,0.04,0.05,0.002440584,0,0.005209243,0.394790757,0
2023-04-24,0.03,0.02,0.07,0.05,0.06,0.07,0.03,0.02,0.02,0.03,0.05,0.001869423,0,0.006234813,0.393765187,0
2023-04-25,0.03,0.02,0.07,0.05,0.05,0.07,0.02,0.02,0.01,0.03,0.05,0.002806664,0,0.004430622,0.395569378,0
2023-04-26,0.02,0.02,0.07,0.06,0.05,0.07,0.03,0.02,0.01,0.04,0.05,0.002253323,0,0.004134125,0.395865875,0
2023-04-27,0.03,0.01,0.07,0.07,0.06,0.07,0.03,0.02,0.01,0.03,0.05,0.002550808,0,0.00463694,0.39536306,0
2023-04-28,0.03,0.01,0.07,0.08,0.04,0.08,0.03,0.01,0.01,0.03,0.05,0.002416513,0,0.008824689,0.391175311,0
2023-04-29,0.02,0.01,0.07,0.08,0.05,0.08,0.03,0.01,0.01,0.04,0.05,0.001171382,0,0.005726777,0.394273223,0
2023-04-30,0.02,0.01,0.06,0.07,0.04,0.08,0.03,0.01,0.01,0.04,0.05,0.000787147,0,0.004923427,0.395076573,0
2023-05-01,0.02,0.01,0.07,0.06,0.06,0.07,0.03,0.01,0.01,0.04,0.05,0.002416583,0,0.006236658,0.393763342,0
2023-05-02,0.03,0.01,0.07,0.06,0.08,0.07,0.03,0.02,0.01,0.04,0.05,0.001913598,0,0.002589065,0.397410935,0
2023-05-03,0.03,0.01,0.06,0.05,0.07,0.07,0.03,0.02,0.01,0.04,0.04,0.002924526,0,0.004660193,0.395339807,0
2023-05-04,0.03,0.01,0.07,0.06,0.07,0.06,0.03,0.02,0.01,0.04,0.05,0.002313388,0,0.005292374,0.394707626,0
2023-05-05,0.03,0.01,0.07,0.06,0.07,0.07,0.03,0.01,0.01,0.03,0.05,0.001704356,0,0.005357561,0.394642439,0
2023-05-06,0.03,0.01,0.07,0.07,0.05,0.07,0.03,0.02,0.01,0.03,0.05,0.002195928,0,0.006432836,0.393567164,0
2023-05-07,0.03,0.01,0.06,0.08,0.05,0.08,0.03,0.01,0.01,0.04,0.05,0.001420964,0,0.008127652,0.391872348,0
2023-05-08,0.03,0.01,0.06,0.08,0.04,0.08,0.03,0.01,0.01,0.04,0.05,0.002182164,0,0.006067143,0.393932857,0
2023-05-09,0.03,0.01,0.06,0.07,0.05,0.08,0.03,0.02,0,0.04,0.05,0.001320726,0,0.005342924,0.394657076,0
2023-05-10,0.03,0.02,0.06,0.06,0.06,0.07,0.03,0.01,0.01,0.04,0.04,0.001063433,0,0.004279288,0.395720712,0
2023-05-11,1.22,2.51,0.2,0.28,0.25,0.17,0.33,0.2,0.03,0.47,0.1,17.04447199,0,0.701537511,-0.301537511,1
2023-05-12,2.1,4.2,0.25,0.34,0.22,0.33,0.33,0.26,0.03,0.5,0.31,14.3104541,0,1.305630138,-0.905630138,1
2023-05-13,3.94,5.2,0.61,0.43,0.38,0.69,0.57,0.45,0.15,1.03,0.45,20.79735746,0,1.741338358,-1.341338358,1
2023-05-14,4.97,5.78,1.14,0.34,0.64,0.66,0.59,1.13,0.3,1.08,0.48,16.83550512,0,1.513591176,-1.113591176,1
2023-05-15,5.03,5.9,1.18,0.9,0.63,0.78,0.75,1.09,0.11,0.79,0.36,7.092047736,1,1.434892657,-1.034892657,1
2023-05-16,5.05,6.01,1.33,1.16,0.78,0.91,0.88,0.75,0.05,0.83,0.17,5.140331382,0,0.762155521,-0.362155521,1
2023-05-17,5.3,6.07,1.46,1.57,0.84,1.21,1.02,0.55,0.14,0.59,0.22,7.420347417,0,1.341962104,-0.941962104,1
2023-05-18,5.51,6.06,1.5,1.61,1.1,1.46,1.08,0.46,0.18,0.66,0.21,5.956018553,0,0.966821458,-0.566821458,1
2023-05-19,5.54,6.17,1.42,1.66,1.08,1.78,0.95,0.37,0.18,0.72,0.46,3.53204151,0,1.11108182,-0.71108182,1
2023-05-20,5.59,6.23,1.49,1.54,0.8,1.9,0.56,0.19,0.16,0.73,0.72,3.781156627,0,0.82495901,-0.42495901,1
2023-05-21,5.02,5.05,1.62,1.75,0.92,1.84,0.09,0.14,0.05,0.47,0.6,1.243616025,0,0.322676217,0.077323783,1
2023-05-22,4.42,3.32,1.22,1.79,1.58,1.56,0.27,0.68,0.12,0.49,0.33,1.042078547,0,0.267918393,0.132081607,1
2023-05-23,2.73,2.16,1.12,1.71,1.5,1.45,0.13,0.53,0.11,0.38,0.22,1.245797911,0,0.41285792,-0.01285792,1
2023-05-24,1.2,0.62,0.83,0.91,1.49,0.66,0.03,0.09,0.05,0.1,0.06,0.218929397,0,0.096864008,0.303135992,0
2023-05-25,1.22,0.6,0.86,1.22,1.07,0.73,0.05,0.16,0.03,0.1,0.07,0.940694352,0,0.218275075,0.181724925,1
2023-05-26,1.24,0.57,0.84,1.09,0.97,0.69,0.06,0.06,0.03,0.11,0.09,0.588466627,0,0.096866955,0.303133045,1
2023-05-27,0.83,0.52,0.79,1.07,1,0.73,0.1,0.06,0.04,0.07,0.05,0.193869169,0,0.041057587,0.358942413,0
2023-05-28,0.26,0.48,0.83,1.06,0.81,0.53,0.08,0.06,0.03,0.06,0.02,0.123163717,0,0.072152659,0.327847341,0
2023-05-29,0.34,0.47,0.86,0.89,0.69,0.51,0.12,0.06,0.03,0.04,0.03,0.231554642,0,0.059379582,0.340620418,0
2023-05-30,0.27,0.47,0.79,0.87,0.44,0.39,0.07,0.05,0.04,0.05,0.06,0.15114658,0,0.044712262,0.355287738,0
2023-05-31,0.27,0.35,0.53,0.99,0.43,0.41,0.02,0.04,0.02,0.06,0.07,0.237909194,0,0.04998257,0.35001743,0
2023-06-01,0.25,0.34,0.14,0.79,0.57,0.41,0.03,0.06,0.03,0.04,0.12,0.070881089,0,0.030892523,0.369107477,0
2023-06-02,0.28,0.33,0.16,0.71,0.31,0.44,0.03,0.03,0.03,0.04,0.11,0.065115774,0,0.038877176,0.361122824,0
2023-06-03,0.28,0.27,0.18,0.31,0.29,0.47,0.06,0.04,0.02,0.06,0.05,0.043827258,0,0.027746742,0.372253258,0
2023-06-04,0.26,0.21,0.18,0.31,0.34,0.45,0.07,0.02,0.02,0.06,0.03,0.04636038,0,0.033850292,0.366149708,0
